acc_x, acc_y, angular_z, stamp, 
-0.023359239101409912, -0.013823091983795166, 5.948356300694268e-06, 1759500106724056497, 
-0.03632152080535889, 0.0008094906806945801, 5.931451178537448e-06, 1759500106814153993, 
0.01753056049346924, 0.011745035648345947, 5.4678712821910995e-06, 1759500106906984476, 
0.024424970149993896, -0.02213120460510254, 6.48481052567993e-06, 1759500106934520237, 
-0.011902987957000732, 0.03305155038833618, 3.968744576040598e-06, 1759500106964500847, 
-0.022417545318603516, 0.00474780797958374, 3.9518078241417954e-06, 1759500106994615224, 
0.0028824210166931152, 0.0012646913528442383, 5.286368166300661e-06, 1759500107017148879, 
0.029655635356903076, 0.00480276346206665, 4.316579993006126e-06, 1759500107044723176, 
-0.010399937629699707, 0.004676401615142822, 3.9629347368740326e-06, 1759500107074764297, 
-0.04814457893371582, 0.008890151977539062, 4.095824370909407e-06, 1759500107103835304, 
0.02365100383758545, 0.010134875774383545, 3.830732185827142e-06, 1759500107134919211, 
-0.013932764530181885, 0.026248157024383545, 3.96017786053552e-06, 1759500107164989599, 
0.014715373516082764, -0.01497417688369751, 3.969652759693987e-06, 1759500107194992696, 
-0.02708679437637329, 0.011117696762084961, 1.852171912972989e-06, 1759500107227125054, 
-0.010645687580108643, 0.01878577470779419, 3.7772200778599416e-06, 1759500107258662805, 
0.027230441570281982, 0.015053093433380127, 2.2344363360111214e-06, 1759500107285304088, 
-0.017891287803649902, -0.0340496301651001, 3.970613836378363e-06, 1759500107315310191, 
-0.008837580680847168, -0.008414745330810547, 3.958145267612681e-06, 1759500107345413159, 
-0.01252812147140503, 0.00015020370483398438, 1.9831390165634275e-06, 1759500107375442388, 
-0.006717085838317871, -0.012292742729187012, 1.9822915569229524e-06, 1759500107405486887, 
-0.023027777671813965, -0.014387667179107666, 1.8953151657530258e-06, 1759500107466977776, 
-0.015716969966888428, -0.008533179759979248, 1.9002489994002968e-06, 1759500107498328587, 
0.007569015026092529, 0.018021762371063232, 2.162292571955239e-06, 1759500107525880212, 
0.005580425262451172, 0.010785400867462158, 1.9713388729691358e-06, 1759500107556103445, 
-0.0043457746505737305, -0.04089534282684326, -2.0019970665977848e-05, 1759500107585880235, 
0.1316431164741516, 0.0035842061042785645, 0.0016485100334103628, 1759500107615962769, 
2.103795289993286, -0.14750969409942627, 0.015048517452214222, 1759500107646006596, 
-0.2686240077018738, -0.06223011016845703, -0.01995606835838373, 1759500107676126831, 
1.2820663452148438, 0.39725905656814575, -0.024085987970703923, 1759500107705938064, 
0.6663568019866943, 0.17039108276367188, 0.003846998813845447, 1759500107738950223, 
0.09724181890487671, -0.5107473134994507, 0.022280954607373834, 1759500107768496762, 
0.14128905534744263, -0.003392457962036133, 0.034294729856471, 1759500107796348221, 
0.41969794034957886, 0.45872175693511963, 0.0182283327877997, 1759500107826436153, 
0.6647745966911316, -0.1904650330543518, 0.014495517366923047, 1759500107856482353, 
0.45371079444885254, -0.3995267152786255, 0.023331855472227755, 1759500107886586448, 
0.034045517444610596, 0.10297107696533203, -0.010666174743217214, 1759500107916705393, 
0.5645748376846313, 0.028626859188079834, -0.016498317260065974, 1759500107945901548, 
0.4762369394302368, 0.224320650100708, -0.026418940163888516, 1759500107978525706, 
0.9963598251342773, -0.20515888929367065, 0.001342964144443322, 1759500108009663681, 
0.8466826677322388, -0.04707670211791992, 0.004997309183037699, 1759500108037029941, 
0.6868879795074463, 0.2723822593688965, 0.01557419559129785, 1759500108067061355, 
0.7939828038215637, 0.13457167148590088, 0.010554675286919446, 1759500108097099172, 
0.42293351888656616, -0.2627871036529541, -0.032499690067175895, 1759500108127166223, 
0.25565630197525024, -0.12819570302963257, -0.03519248869992907, 1759500108157198736, 
0.3784340023994446, 0.1457592248916626, 0.008440684474245369, 1759500108187294856, 
0.39915037155151367, 0.1948050856590271, 0.011313618745732825, 1759500108218679659, 
0.44337403774261475, 0.04222404956817627, -0.006569010461287828, 1759500108251223035, 
0.23208165168762207, -0.357535719871521, -0.03625670148549972, 1759500108277560084, 
0.24198222160339355, -0.10815566778182983, 0.016098787507950327, 1759500108307629429, 
0.2561877369880676, -0.24478930234909058, 0.0191144127011275, 1759500108337678240, 
0.6733548641204834, 0.20189374685287476, -0.004714437096388855, 1759500108366830830, 
-0.4246484041213989, -0.3386266827583313, 0.02164447060090595, 1759500108397870146, 
0.28682029247283936, -0.0020502209663391113, 0.04979220673439232, 1759500108428045271, 
0.4058496356010437, 0.49850332736968994, 0.020869350438943626, 1759500108458716955, 
0.2863381505012512, -0.12045848369598389, 0.020719565567133492, 1759500108490739821, 
-0.24003124237060547, -0.2803601622581482, 0.029292767445429715, 1759500108518541092, 
0.19082701206207275, 0.21517211198806763, 0.010748171702128793, 1759500108548362188, 
-0.3263899087905884, -0.6630750894546509, 0.02841354272181002, 1759500108578943382, 
-0.1225937008857727, -0.11320018768310547, 0.0708669572560371, 1759500108608956350, 
0.2245943546295166, 0.14783453941345215, 0.030184491318280646, 1759500108638962713, 
-0.03081268072128296, -0.16548454761505127, 0.025765733373372342, 1759500108669029086, 
0.01972287893295288, -0.09590482711791992, 0.030633502786607446, 1759500108699109296, 
-0.014967799186706543, 0.3377271890640259, 0.011670109685208154, 1759500108730425025, 
0.029902517795562744, -0.41824936866760254, -0.009777933692208113, 1759500108760545896, 
0.1037786602973938, 0.10971343517303467, 0.00336021037656038, 1759500108789130274, 
0.21230441331863403, 0.5721516013145447, -0.0019458735351011226, 1759500108819128028, 
-0.042232394218444824, -0.3164920210838318, 7.57716291008877e-05, 1759500108849087072, 
0.08396017551422119, 0.21902287006378174, 0.030537126644311997, 1759500108879168833, 
0.1569993495941162, 0.3983207941055298, 0.00975851171966379, 1759500108909127499, 
-0.1579771637916565, -0.02616935968399048, 0.005637131431021578, 1759500108939287038, 
-0.0762324333190918, -0.04287046194076538, 0.0446921486000069, 1759500108970472797, 
-0.10939884185791016, -0.17717021703720093, 0.03011556922819995, 1759500109002699660, 
-0.1934366226196289, -0.050571322441101074, 0.009304022721252685, 1759500109029438301, 
0.09422218799591064, -0.0030766725540161133, 0.03976909924307888, 1759500109059392229, 
0.5319639444351196, -0.14028990268707275, 0.03950562488774392, 1759500109089321155, 
