x, y, th, stamp, 
0.28716883063316345, -2.702775001525879, 1.6513154434330257, 1759498564399216612, 
0.2865990400314331, -2.6987977027893066, 1.6745783864276897, 1759498564444210241, 
0.286121129989624, -2.6950061321258545, 1.6951321445734748, 1759498564487115647, 
0.28556784987449646, -2.690488338470459, 1.7192099313183182, 1759498564537437197, 
0.2847503125667572, -2.685793399810791, 1.743704042709851, 1759498564587116989, 
0.28407150506973267, -2.6810057163238525, 1.7674123314906716, 1759498564634935264, 
0.28325557708740234, -2.6748569011688232, 1.7993161751846218, 1759498564697433834, 
0.28230947256088257, -2.670172691345215, 1.8256302172278556, 1759498564747231001, 
0.2813676595687866, -2.665520429611206, 1.849389444622845, 1759498564795250112, 
0.27989062666893005, -2.660991907119751, 1.8737508721085259, 1759498564845297042, 
0.2786908745765686, -2.656949043273926, 1.8941289319127912, 1759498564887115697, 
0.2772533595561981, -2.652644157409668, 1.9185319675424657, 1759498564937278509, 
0.2755398452281952, -2.64825701713562, 1.9450447869827177, 1759498564988141515, 
0.27381807565689087, -2.6441211700439453, 1.9699100933098386, 1759498565035973345, 
0.2721184194087982, -2.6397740840911865, 1.9942421207601033, 1759498565086716702, 
0.2695896327495575, -2.6342015266418457, 2.0246467290944827, 1759498565149388893, 
0.2675570547580719, -2.630539894104004, 2.04783836920239, 1759498565196170873, 
0.2653307020664215, -2.6265087127685547, 2.0738208331200014, 1759498565246122165, 
0.26332294940948486, -2.6230571269989014, 2.0953450644272933, 1759498565288127404, 
0.26100456714630127, -2.6190857887268066, 2.1185839459651983, 1759498565338307016, 
0.25858327746391296, -2.6152896881103516, 2.1417477135086047, 1759498565387352708, 
0.2559727132320404, -2.611445426940918, 2.165667263139372, 1759498565436821778, 
0.25336170196533203, -2.6076395511627197, 2.190850311912607, 1759498565487407645, 
0.2512108385562897, -2.6043214797973633, 2.2112349568117438, 1759498565527013013, 
0.24727337062358856, -2.5990424156188965, 2.246124462729091, 1759498565597297395, 
0.24433830380439758, -2.595245599746704, 2.2696960692454766, 1759498565647264015, 
0.24187766015529633, -2.5922634601593018, 2.289720004302404, 1759498565688248642, 
0.23876765370368958, -2.5886082649230957, 2.3162975795795853, 1759498565738072500, 
0.23554319143295288, -2.585469961166382, 2.341724403899577, 1759498565787186738, 
0.23236173391342163, -2.582087755203247, 2.3669618930407283, 1759498565836952563, 
0.22903981804847717, -2.579108238220215, 2.389999968801476, 1759498565886922920, 
0.22486498951911926, -2.5753390789031982, 2.419302002773118, 1759498565947446655, 
0.22130508720874786, -2.572381019592285, 2.445820325040545, 1759498565997470156, 
0.21767960488796234, -2.5693490505218506, 2.4713386425328743, 1759498566047149043, 
0.2148561328649521, -2.567016839981079, 2.491525425877611, 1759498566087161556, 
0.21127359569072723, -2.5643510818481445, 2.516220954797587, 1759498566138052576, 
0.2073141485452652, -2.561580181121826, 2.540441044384722, 1759498566187248741, 
0.2032831609249115, -2.5590193271636963, 2.5656612306018163, 1759498566237268855, 
0.1986875832080841, -2.5563604831695557, 2.596002282222573, 1759498566297018824, 
0.19495727121829987, -2.5540051460266113, 2.620745919432754, 1759498566347192117, 
0.1910979300737381, -2.55220890045166, 2.6450047141262307, 1759498566397251197, 
0.18686218559741974, -2.5499424934387207, 2.6701677443390976, 1759498566447151709, 
0.1833716779947281, -2.5482380390167236, 2.6901874092756377, 1759498566487126232, 
0.17923250794410706, -2.54632568359375, 2.7152884106281316, 1759498566537210397, 
0.17503665387630463, -2.544381856918335, 2.740311564334388, 1759498566587250603, 
0.1708506941795349, -2.5426647663116455, 2.764431703958692, 1759498566637362944, 
0.1665622740983963, -2.5409655570983887, 2.78921411746673, 1759498566688168412, 
0.1631774753332138, -2.5398364067077637, 2.808545069075558, 1759498566728148012, 
0.15711912512779236, -2.5378940105438232, 2.842817330469826, 1759498566797160433, 
0.1529155671596527, -2.536764621734619, 2.8673581948907922, 1759498566847125092, 
0.14450842142105103, -2.5342912673950195, 2.9119129088679063, 1759498566937375696, 
0.13998588919639587, -2.5333564281463623, 2.936198231149989, 1759498566987801841, 
0.13576871156692505, -2.5325934886932373, 2.9613521188934313, 1759498567037521271, 
0.1316070705652237, -2.5320632457733154, 2.986471673316508, 1759498567088636249, 
0.1280408501625061, -2.5315253734588623, 3.0078558964391338, 1759498567128938616, 
0.1219589114189148, -2.531022787094116, 3.0414035311740992, 1759498567197667817, 
0.11706174165010452, -2.5303730964660645, 3.066441996366865, 1759498567247273173, 
0.11330509930849075, -2.530085563659668, 3.086932179085314, 1759498567287538973, 
0.10854043066501617, -2.529855728149414, 3.111238003420346, 1759498567337148670, 
0.10384467989206314, -2.529719114303589, 3.136765002826791, 1759498567387224254, 
0.0992152988910675, -2.5298261642456055, -3.1208355428208927, 1759498567437456197, 
0.09373169392347336, -2.530017614364624, -3.0916633537327813, 1759498567496879097, 
0.09098543971776962, -2.5302000045776367, -3.076852089865497, 1759498567527773096, 
0.08427649736404419, -2.530770778656006, -3.043459167262899, 1759498567597019115, 
0.07978668063879013, -2.5313172340393066, -3.0172686646806577, 1759498567647283615, 
0.07634221017360687, -2.5319416522979736, -2.996313564450933, 1759498567687754998, 
0.07148095965385437, -2.532554864883423, -2.97172116546282, 1759498567737713476, 
0.06682062894105911, -2.5334243774414062, -2.9480869852162614, 1759498567787794937, 
0.06258127838373184, -2.534665822982788, -2.9236200084500075, 1759498567836889301, 
0.057205379009246826, -2.535822629928589, -2.8920087318050487, 1759498567897546668, 
0.05437791720032692, -2.5366179943084717, -2.876551842335273, 1759498567926935831, 
0.04856860265135765, -2.5384225845336914, -2.842174485721797, 1759498567997590593, 
0.04415144398808479, -2.5398433208465576, -2.8175466169700996, 1759498568048854139, 
0.041005223989486694, -2.54121732711792, -2.7989611794486886, 1759498568087389973, 
0.03670467808842659, -2.5429093837738037, -2.774084335579881, 1759498568137690949, 
0.03238772973418236, -2.5445971488952637, -2.748457691760978, 1759498568187695744, 
0.02865423448383808, -2.546491861343384, -2.723598515989401, 1759498568238246894, 
0.024254150688648224, -2.5489280223846436, -2.695010941436885, 1759498568296909988, 
0.02014332264661789, -2.55118727684021, -2.671549065549284, 1759498568347325415, 
0.015865158289670944, -2.553443193435669, -2.647636622192717, 1759498568398174838, 
0.012420709244906902, -2.5554113388061523, -2.623429836739888, 1759498568443235020, 
