x, y, th, stamp, 
-6.360743999481201, -8.743293762207031, 1.2893604490258872, 1759500110487211895, 
-6.3553690910339355, -8.724594116210938, 1.291714168691648, 1759500110536455021, 
-6.350300312042236, -8.70693588256836, 1.2926597291068092, 1759500110582881918, 
-6.3452229499816895, -8.688395500183105, 1.2935809592006795, 1759500110631453839, 
-6.338221549987793, -8.66361141204834, 1.295910960548173, 1759500110696122424, 
-6.333099365234375, -8.645456314086914, 1.2983037797109707, 1759500110743124513, 
-6.3280930519104, -8.627288818359375, 1.2996662405372874, 1759500110791101010, 
-6.323016166687012, -8.609046936035156, 1.3012686688705284, 1759500110839104300, 
-6.317999839782715, -8.590758323669434, 1.3019353245584295, 1759500110887267176, 
-6.312885761260986, -8.572020530700684, 1.3035626075486688, 1759500110936485481, 
-6.30660343170166, -8.547844886779785, 1.3046468258984332, 1759500110999004863, 
-6.303241729736328, -8.535538673400879, 1.3053455112459251, 1759500111031768772, 
-6.296623229980469, -8.510456085205078, 1.3061701837462671, 1759500111095940059, 
-6.291660308837891, -8.492578506469727, 1.3084159109605031, 1759500111143104948, 
-6.286684989929199, -8.474031448364258, 1.3097913271817716, 1759500111191236224, 
-6.282036781311035, -8.455881118774414, 1.3108230008926012, 1759500111239108094, 
-6.276966571807861, -8.436996459960938, 1.3132556570401663, 1759500111287228848, 
-6.27225923538208, -8.418083190917969, 1.3140347565942352, 1759500111337363053, 
-6.266160011291504, -8.39455795288086, 1.3166349393173018, 1759500111399203889, 
-6.261414051055908, -8.376151084899902, 1.318169578062629, 1759500111447448789, 
-6.2569050788879395, -8.357965469360352, 1.318169578062629, 1759500111494978458, 
-6.252203464508057, -8.339573860168457, 1.3198685697600916, 1759500111543124589, 
-6.247614860534668, -8.32119083404541, 1.3206955886434124, 1759500111591109006, 
-6.243095397949219, -8.302751541137695, 1.3216265793361983, 1759500111639174546, 
-6.238432884216309, -8.284518241882324, 1.3226956622660389, 1759500111687122037, 
-6.2335968017578125, -8.265779495239258, 1.3254348122737916, 1759500111735109319, 
-6.2289605140686035, -8.247474670410156, 1.326533373855107, 1759500111783066892, 
-6.222681522369385, -8.222527503967285, 1.3294455219167132, 1759500111848245194, 
-6.218448638916016, -8.204604148864746, 1.3298936321779258, 1759500111895055401, 
-6.2139177322387695, -8.186134338378906, 1.3321092129605963, 1759500111943092888, 
-6.209672451019287, -8.168190002441406, 1.3336359744586999, 1759500111991193089, 
-6.205296039581299, -8.14962387084961, 1.335477068276653, 1759500112039120395, 
-6.200982570648193, -8.130636215209961, 1.3370838752058354, 1759500112088285638, 
-6.196765422821045, -8.112533569335938, 1.3397531057650724, 1759500112135241806, 
-6.191072463989258, -8.08797836303711, 1.341290020539403, 1759500112198904666, 
-6.186736106872559, -8.068208694458008, 1.3449037265216797, 1759500112247058281, 
-6.182340621948242, -8.049476623535156, 1.347504144434895, 1759500112295330651, 
-6.177937030792236, -8.030484199523926, 1.349721900157958, 1759500112343326226, 
-6.1736836433410645, -8.011592864990234, 1.3506321581161362, 1759500112391351515, 
-6.169458389282227, -7.992728233337402, 1.352451259961687, 1759500112439466381, 
-6.165176868438721, -7.973714828491211, 1.3547050270347396, 1759500112487130472, 
-6.161080360412598, -7.954687118530273, 1.3547050270347396, 1759500112535088645, 
-6.1569695472717285, -7.935831546783447, 1.3561464435166863, 1759500112583271509, 
-6.151632308959961, -7.91038179397583, 1.3575693883800681, 1759500112647121260, 
-6.147677898406982, -7.891513824462891, 1.3591258408488918, 1759500112695596901, 
-6.143817901611328, -7.872740745544434, 1.359491948355184, 1759500112743573272, 
-6.139788627624512, -7.853177070617676, 1.3612854293750776, 1759500112791207415, 
-6.13581657409668, -7.833773136138916, 1.362622956996181, 1759500112840185581, 
-6.131755828857422, -7.814854621887207, 1.3656837560506816, 1759500112887097284, 
-6.127767562866211, -7.7955451011657715, 1.3674809178774765, 1759500112935087881, 
-6.123958587646484, -7.7766852378845215, 1.3706916421106208, 1759500112983441021, 
-6.118906021118164, -7.750767230987549, 1.3731085056891839, 1759500113047182809, 
-6.115110874176025, -7.732232093811035, 1.3732478554790202, 1759500113095130650, 
-6.111293315887451, -7.712791919708252, 1.3732478554811243, 1759500113143133386, 
-6.107583045959473, -7.6934943199157715, 1.373708884047212, 1759500113192098386, 
-6.10384464263916, -7.67463493347168, 1.374770434627829, 1759500113239114580, 
-6.099941730499268, -7.655657768249512, 1.3756724583244757, 1759500113287259793, 
-6.096190452575684, -7.636579990386963, 1.3756724583244757, 1759500113335102233, 
-6.092381000518799, -7.617227554321289, 1.3762774604511445, 1759500113383396791, 
-6.087189197540283, -7.5911478996276855, 1.3793200366395943, 1759500113447787635, 
-6.083439350128174, -7.572291851043701, 1.3806975278869453, 1759500113495152014, 
-6.079616069793701, -7.552915573120117, 1.3813515285810118, 1759500113543135845, 
