x, y, th, stamp, 
-0.2701546847820282, -1.76572847366333, 2.5780265780632146, 1759498925196536920, 
-0.27435898780822754, -1.7631937265396118, 2.5819003137523238, 1759498925246281020, 
-0.2781795561313629, -1.7609169483184814, 2.5858374272561027, 1759498925296224696, 
-0.28231197595596313, -1.7583973407745361, 2.587976692448277, 1759498925346216797, 
-0.2857747972011566, -1.7566179037094116, 2.591275697551309, 1759498925387213493, 
-0.2896290123462677, -1.7540045976638794, 2.594894436736728, 1759498925436275340, 
-0.29508718848228455, -1.7511554956436157, 2.6007010792439287, 1759498925501304295, 
-0.2975653111934662, -1.749558687210083, 2.60360051833729, 1759498925532423507, 
-0.30321723222732544, -1.7462174892425537, 2.607065412369363, 1759498925599176843, 
-0.30661454796791077, -1.744357705116272, 2.609635260584489, 1759498925642225980, 
-0.31057146191596985, -1.741844654083252, 2.6127210845627604, 1759498925692223235, 
-0.3148619830608368, -1.739506721496582, 2.6165497957190302, 1759498925742149186, 
-0.31876540184020996, -1.737358570098877, 2.6201204494400523, 1759498925790265159, 
-0.32306352257728577, -1.734857201576233, 2.6244969005915224, 1759498925840271437, 
-0.3266324996948242, -1.7329972982406616, 2.6267442413609974, 1759498925882200644, 
-0.3308587968349457, -1.7305018901824951, 2.630459772454451, 1759498925932696423, 
-0.3369188606739044, -1.727413296699524, 2.6341000257224896, 1759498926001293400, 
-0.34004390239715576, -1.72548246383667, 2.6369468048003104, 1759498926041290355, 
-0.3441726863384247, -1.7234443426132202, 2.6392121165158766, 1759498926091219224, 
-0.3482609689235687, -1.7215089797973633, 2.644208605809089, 1759498926142175158, 
-0.3523055911064148, -1.7190707921981812, 2.647440934341705, 1759498926191192242, 
-0.3565157353878021, -1.7172993421554565, 2.6510908348086626, 1759498926241365478, 
-0.3599025309085846, -1.7153016328811646, 2.6553347507707463, 1759498926281431332, 
-0.3641289472579956, -1.7133138179779053, 2.658253190142053, 1759498926331690341, 
-0.370126336812973, -1.7100926637649536, 2.662664242403687, 1759498926401737291, 
-0.3733976185321808, -1.7085613012313843, 2.6641574325567787, 1759498926441200189, 
-0.3778872787952423, -1.70626699924469, 2.668417929166268, 1759498926491271086, 
-0.3823326528072357, -1.7038922309875488, 2.6726286305051965, 1759498926542323674, 
-0.38641488552093506, -1.7021726369857788, 2.676047617622659, 1759498926591210435, 
