odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-1.2372687763217982e-07, 1.446947237582208e-07, -1.432996755689716e-06, 0.0, 1.2692677464620772e-10, 0.03938175844848362, 0.08594726098846886, -0.015867394932473994, 1763139967467257552, 
-1.4434814943342644e-07, 1.6881062947504688e-07, -1.6714431215671712e-06, 0.0, 8.584630108998681e-07, 0.04052360760179007, 0.08971026952078291, -0.018467576546184666, 1763139967664339809, 
-1.6496942123467306e-07, 1.9292653519187297e-07, -1.9098659242258382e-06, 0.0, 2.4775756446437924e-10, 0.04066101037750363, 0.0929716978987089, -0.020425442062476293, 1763139967867286559, 
-1.8559072145762912e-07, 2.1704244090869906e-07, -2.1482730924467096e-06, -4.440214851626874e-07, -4.634128345060162e-06, 0.04350858117347209, 0.08655341575805008, -0.02180639109003821, 1763139968064792829, 
-1.8559072145762912e-07, 2.1704244090869906e-07, -2.148274128583639e-06, 0.0, 2.1170313765916937e-11, 0.04257693927932529, 0.09024315954340092, -0.020713843983086743, 1763139968267239888, 
-1.8559072145762912e-07, 2.1704244090869906e-07, -2.14825532345388e-06, 0.0, -7.50492645806844e-08, 0.04221247999702647, 0.09628346128573019, -0.022179811213355178, 1763139968477700309, 
-1.6496942123467306e-07, 1.9292652098101826e-07, -1.9098162762552742e-06, 4.1215415210738686e-07, 4.621083917299984e-06, 0.04111779560584727, 0.0942114445678349, -0.024907891824576752, 1763139968578285645, 
-1.6496942123467306e-07, 1.9292652098101826e-07, -1.909828052028925e-06, 0.0, -2.74444800218987e-10, 0.042255431919916805, 0.09225358166300958, -0.025601457609113018, 1763139968667334963, 
-1.2372682078876096e-07, 1.4469470954736607e-07, -1.4330016127062728e-06, 0.0, -1.2141400418386183e-07, 0.04363875163303245, 0.09107950740341411, -0.022691698731603822, 1763139968877767305, 
2.6693902327679098e-05, 6.561921327374876e-05, -0.0008407004905493647, 0.0006302293819687507, -0.02013450674712658, 0.04251965598817942, 0.09092524587138102, -0.020499179229212357, 1763139969067250186, 
0.005582685116678476, -0.0002880801912397146, -0.036234069003206616, 0.07123003150630575, -0.42871084809303284, 0.039871736995204535, 0.09482109999253444, -0.04574862311398473, 1763139969167246476, 
0.01720174215734005, -0.0012449065688997507, -0.08311193922000154, 0.1421122641010492, -0.5177547335624695, 0.06300214424238401, 0.09146717413782109, -0.1166276945319041, 1763139969264581137, 
0.042087163776159286, -0.005516473203897476, -0.18301497633931404, 0.117650850072949, -0.4509724974632263, 0.07731670926435612, 0.0898980638231634, -0.18150369414641243, 1763139969467295600, 
