e, e_dot, e_int, stamp, 
0.3222287922452824, 0.010038641344307283, 0.06395464694327918, 1763139403316917945, 
0.3222287922452824, 0.01451693394455759, 0.06415541977016533, 1763139403316917945, 
0.3180779240892583, -0.013836227186747041, 0.06416903390532154, 1763139403565941074, 
0.3164199023773936, -0.019362966226296, 0.06378177458079562, 1763139403716908157, 
0.3164199023773936, -0.00552673903954896, 0.0633945152562697, 1763139403716908157, 
0.319181397277987, 0.009204983001978029, 0.06346808013551827, 1763139403965010230, 
0.3200551295495949, 0.012117423907337757, 0.06371042861366503, 1763139404116958673, 
0.31772382319041836, -0.0048585802918954535, 0.06379735666786668, 1763139404276106419, 
0.3180248954311959, -0.006767447061330108, 0.06372025654474728, 1763139404365948274, 
0.3199383065982624, 0.007381611359480085, 0.06371246834799177, 1763139404516178598, 
0.3188234757981457, 0.0026619345564993235, 0.06378577852184027, 1763139404676144360, 
0.31652069870658445, -0.011392026305593142, 0.0636854987401995, 1763139404815929879, 
0.31319090793545323, -0.018775226208974833, 0.06323567216267889, 1763139404916935830, 
0.3127789534264371, -0.012472484267157894, 0.06283270400456498, 1763139405055673551, 
0.3086751422827885, -0.015052552175549202, 0.06230966690964525, 1763139405216973750, 
0.3011224582075572, -0.03885498406293301, 0.06150510359445218, 1763139405357941974, 
0.30140878418570416, -0.02422119365694771, 0.060747092311736646, 1763139405455187693, 
0.29564918257146217, -0.0182442521203167, 0.05987869499764824, 1763139405611972127, 
0.29152189467552386, -0.032956298367267656, 0.05923865742884601, 1763139405756016599, 
0.2910902740331966, -0.015196361794218571, 0.05855075675201218, 1763139405900318165, 
0.28892586614189125, -0.008653428445442035, 0.05810253565670744, 1763139406059978945, 
0.2837799923375896, -0.0243676056520233, 0.0575864088341785, 1763139406155980648, 
0.27741930838333884, -0.03835519252850805, 0.05667501112418798, 1763139406316083447, 
0.27059615284874616, -0.043946131629478136, 0.055453030237978304, 1763139406466976354, 
0.2705075911938718, -0.023039057298223458, 0.054568203495063784, 1763139406555992234, 
0.2705075911938718, -0.0002952055162478799, 0.054107422349099314, 1763139406555992234, 
0.26793225891297046, -0.008584440936337812, 0.0539298294200476, 1763139406716423858, 
0.26012492676596977, -0.03460888142634011, 0.0532376517915208, 1763139406865960991, 
0.251999326076633, -0.05310977612112485, 0.052003767450371545, 1763139407006849539, 
0.251999326076633, -0.02708533563112255, 0.05094157192794905, 1763139407006849539, 
0.24846952290729163, -0.011766010564471241, 0.05016454500403717, 1763139407116435093, 
0.2464731890443217, -0.018420456774371024, 0.04979613586854975, 1763139407265998845, 
0.2464731890443217, -0.006654446209899782, 0.04942772673306233, 1763139407265998845, 
0.24169739098931242, -0.015919326850030908, 0.04897625127186372, 1763139407425255688, 
0.23630095336886084, -0.033907452251536185, 0.04829810222683299, 1763139407564995684, 
0.23505399737346125, -0.022144645386170576, 0.04753682278210896, 1763139407665971807, 
0.23156793730138364, -0.01577672022492399, 0.04686152586958038, 1763139407810534899, 
0.23156793730138364, -0.01162020024025869, 0.0465459914650819, 1763139407810534899, 
0.23419167622353235, 0.00874579640716235, 0.04648850338841997, 1763139407971006747, 
0.22986128389310703, -0.005688844694255364, 0.04637472649453487, 1763139408111959328, 
0.22605727825713054, -0.027114659888006026, 0.046007349224918, 1763139408210649898, 
0.22605727825713054, -0.01268001878658831, 0.04546505602715788, 1763139408210649898, 
0.2234730830478824, -0.008613984030827101, 0.045039175970809565, 1763139408371954772, 
0.21807069004836352, -0.026621960695890068, 0.04450673675689176, 1763139408511008943, 
0.21807069004836352, -0.01800797666506297, 0.04397429754297397, 1763139408511008943, 
0.21340371362363925, -0.015556588082414243, 0.04330300624802442, 1763139408651104461, 
0.20791722508922286, -0.03384488319713552, 0.0426261085840817, 1763139408810978922, 
0.20791722508922286, -0.01828829511472128, 0.041949210920139, 1763139408810978922, 
0.20500705382305115, -0.009700570887239043, 0.04138943360009979, 1763139408911012343, 
0.20114024407033873, -0.022589936729613774, 0.04093763486550751, 1763139409077269265, 
0.19548714460322134, -0.031733030732766045, 0.040108962833107414, 1763139409216021890, 
0.19548714460322134, -0.018843664890391316, 0.03947430221845209, 1763139409216021890, 
0.18972351363145137, -0.019212103239233207, 0.0387131868558596, 1763139409356095911, 
0.1881082036990456, -0.02459646968058578, 0.03822125746224789, 1763139409456184568, 
0.18152580630415635, -0.02732569109098341, 0.03729050157564355, 1763139409615989594, 
0.18152580630415635, -0.021941324649630833, 0.03674398775382389, 1763139409615989594, 
0.17645061192077896, -0.016917314611257967, 0.03596681496860611, 1763139409756174434, 
0.17527542973056406, -0.020834588578640956, 0.035550123197033295, 1763139409877592813, 
0.17158076468313527, -0.016232824125478978, 0.03488712042229856, 1763139410016024439, 
0.17158076468313527, -0.01231555015809599, 0.03456246393978897, 1763139410016024439, 
0.16751618129326568, -0.013548611299565305, 0.034045180710635746, 1763139410156096196, 
0.16751618129326568, -0.013548611299565305, 0.033774208484644436, 1763139410156096196, 
0.16174663642244802, -0.019231816236058852, 0.03311859993393196, 1763139410316454950, 
0.15621248024861464, -0.037679003482170105, 0.03236501986428855, 1763139410416030361, 
0.15200029475354035, -0.03248780556302557, 0.03133062742830687, 1763139410556022426, 
0.15200029475354035, -0.014040618316914314, 0.030680871317046353, 1763139410556022426, 
0.14671816917155495, -0.017607085273284678, 0.030047917245242375, 1763139410716020474, 
0.14486091307797036, -0.02379793891856663, 0.02957195846687104, 1763139410866036567, 
0.1421740025406858, -0.01514722210289717, 0.02891687231934741, 1763139410956010453, 
0.1421740025406858, -0.008956368457615216, 0.02861392787728946, 1763139410956010453, 
0.13671499589462666, -0.01819668882019713, 0.028070866731733216, 1763139411116331617, 
0.12974610865600159, -0.041426312948947365, 0.027242340472754267, 1763139411266014794, 
0.12850583404309995, -0.027363872838422343, 0.026331129239581877, 1763139411406613742, 
0.12850583404309995, -0.004134248709672106, 0.025783851782813436, 1763139411406613742, 
0.12448977202830752, -0.01338687338264144, 0.02543342934096716, 1763139411566057988, 
0.12257609004311167, -0.01976581333329429, 0.025038113074301274, 1763139411666016945, 
0.11582166916596637, -0.028893676207803847, 0.024192502082492368, 1763139411806782844, 
0.11582166916596637, -0.022514736257150992, 0.023614628558336292, 1763139411806782844, 
0.10950794736020131, -0.0210457393525502, 0.022743419046142268, 1763139411966225212, 
0.10919465144319193, -0.022090059075914787, 0.022301617864623976, 1763139412112022749, 
0.10248395016324693, -0.023413323989847912, 0.021412436597776013, 1763139412206198776, 
0.10248395016324693, -0.022369004266483323, 0.02094417011797905, 1763139412206198776, 
0.10174971963567707, -0.0024474350918995504, 0.020447841330811397, 1763139412366051255, 
0.15380849910734798, 0.17108182981367012, 0.023869477927084794, 1763139412512065156, 
0.15380849910734798, 0.17352926490556966, 0.027291114523358202, 1763139412512065156, 
0.15380849910734798, 0.0, 0.030761699821469597, 1763139412512065156, 
0.15380849910734798, 0.0, 0.030761699821469597, 1763139412512065156, 
0.15380849910734798, 0.0, 0.030761699821469597, 1763139412512065156, 
0.15380849910734798, 0.0, 0.030761699821469597, 1763139412512065156, 
0.15380849910734798, 0.0, 0.030761699821469597, 1763139412512065156, 
0.13553495388806366, -0.060911817397614386, 0.029543463473517304, 1763139418864188731, 
