x, y, theta, stamp, 
-0.04926862567663193, -0.4112144112586975, -2.7372076104974465, 1761313336134449682, 
-0.07799861580133438, -0.4231444001197815, -2.760729533961705, 1761313336234420965, 
-0.10421370714902878, -0.43334388732910156, -2.773513298039002, 1761313336324348658, 
-0.13275456428527832, -0.4442809522151947, -2.778995216670819, 1761313336424890156, 
-0.16447480022907257, -0.4564984440803528, -2.7768663911296723, 1761313336535246692, 
-0.19327230751514435, -0.4675896167755127, -2.7691090483017664, 1761313336633320890, 
-0.21892929077148438, -0.4777791202068329, -2.7596924560143723, 1761313336723975230, 
-0.24804562330245972, -0.4898633062839508, -2.7446104441865673, 1761313336826490789, 
-0.2794645428657532, -0.5034066438674927, -2.7243534641219016, 1761313336935448604, 
-0.30739665031433105, -0.5159412622451782, -2.7054112110719273, 1761313337033587484, 
-0.33298438787460327, -0.5284299850463867, -2.687827543838852, 1761313337124453665, 
-0.3601614236831665, -0.5421656966209412, -2.667206500475461, 1761313337224044698, 
-0.38996976613998413, -0.5580362677574158, -2.643349962987403, 1761313337334267431, 
-0.4162256717681885, -0.5731183290481567, -2.6209764530148854, 1761313337432717930, 
-0.44048169255256653, -0.5877097845077515, -2.602994891196372, 1761313337524504241, 
-0.46714654564857483, -0.6044417023658752, -2.5827675127136893, 1761313337624162498, 
-0.4958861172199249, -0.6228421330451965, -2.564379340926682, 1761313337734557245, 
-0.5209836959838867, -0.6398482918739319, -2.5501424914977946, 1761313337831240144, 
-0.5444973707199097, -0.6563529372215271, -2.5350565921000037, 1761313337924276147, 
-0.5695520043373108, -0.6743406653404236, -2.522606401273639, 1761313338024440256, 
-0.5970120429992676, -0.6945092082023621, -2.5129184541153897, 1761313338134367453, 
-0.6218079328536987, -0.7129166722297668, -2.5034600383559202, 1761313338235256175, 
-0.6440520882606506, -0.7298554182052612, -2.4957228712438733, 1761313338324259075, 
-0.6686385273933411, -0.7487329840660095, -2.488533417820103, 1761313338423939800, 
-0.6945163607597351, -0.7688384652137756, -2.4837980542665687, 1761313338534259041, 
-0.7163532972335815, -0.7861972451210022, -2.482434521288427, 1761313338634543389, 
-0.7348882555961609, -0.8008307218551636, -2.478899877411126, 1761313338724294601, 
-0.7571635842323303, -0.8183184862136841, -2.475647553559132, 1761313338840360456, 
-0.7740550637245178, -0.8319109678268433, -2.4775581677940015, 1761313338934244341, 
-0.7912953495979309, -0.8455052971839905, -2.4748565610200677, 1761313339034243932, 
-0.8053455948829651, -0.8569243550300598, -2.474465685606668, 1761313339124317396, 
-0.8219581842422485, -0.8700262904167175, -2.4755587465847975, 1761313339239865229, 
-0.8349538445472717, -0.8803112506866455, -2.4755587465847975, 1761313339334355195, 
-0.8474831581115723, -0.890042245388031, -2.4766852232009575, 1761313339434372059, 
-0.8578996658325195, -0.8982546925544739, -2.478754101287086, 1761313339524634734, 
-0.8686254024505615, -0.9066987037658691, -2.481073553810581, 1761313339624019225, 
-0.8796518445014954, -0.915218710899353, -2.4855832451177426, 1761313339734260138, 
-0.888935923576355, -0.922469973564148, -2.490255389662858, 1761313339834257608, 
-0.8964142799377441, -0.9281108975410461, -2.4926710409923394, 1761313339924362598, 
-0.9041064381599426, -0.9339275360107422, -2.496981364909722, 1761313340023914575, 
-0.9122508764266968, -0.939926028251648, -2.5000926430487818, 1761313340134255161, 
-0.918782114982605, -0.9448733329772949, -2.506120137493668, 1761313340234350436, 
