x, y, theta, stamp, 
0.8819504976272583, 0.8106710910797119, 0.6082096395006461, 1761318634341953871, 
0.9096285700798035, 0.8294410705566406, 0.5623714476118129, 1761318634450016552, 
0.935392439365387, 0.8451964259147644, 0.5179210954387682, 1761318634549919101, 
0.9596187472343445, 0.858864426612854, 0.47877046825657277, 1761318634640863838, 
0.9867023229598999, 0.8725324273109436, 0.4357527011907013, 1761318634741367834, 
1.0175914764404297, 0.8863498568534851, 0.39055497205211936, 1761318634849923860, 
1.0460542440414429, 0.8978989124298096, 0.3476619235825927, 1761318634950936918, 
1.0724188089370728, 0.9072231650352478, 0.31216064954434886, 1761318635040851029, 
1.1010645627975464, 0.9161362051963806, 0.2741413570125432, 1761318635140950795, 
1.1333508491516113, 0.9248825907707214, 0.23229008789627828, 1761318635249924689, 
1.1632713079452515, 0.9316290616989136, 0.19365361465842243, 1761318635350947110, 
1.1918960809707642, 0.9370222091674805, 0.16075738622514157, 1761318635445890271, 
1.2204676866531372, 0.9413880109786987, 0.13182747116815627, 1761318635541477852, 
1.2559778690338135, 0.9457730650901794, 0.0964981067434929, 1761318635656027281, 
1.2831106185913086, 0.9482308626174927, 0.07126655869285634, 1761318635745933106, 
1.3136364221572876, 0.9500977993011475, 0.0497423008993195, 1761318635844860445, 
1.3430202007293701, 0.9512695074081421, 0.02822565157023669, 1761318635942156347, 
1.377768874168396, 0.9518839716911316, 0.002890756922257532, 1761318636055934025, 
1.405382752418518, 0.9516451358795166, -0.01555838555803202, 1761318636145934188, 
1.4358994960784912, 0.9510166049003601, -0.030492016823071084, 1761318636245877721, 
1.4652527570724487, 0.9497806429862976, -0.040642765626678845, 1761318636342274666, 
1.5000860691070557, 0.9480161666870117, -0.053053189763668816, 1761318636457377805, 
1.52736496925354, 0.9463859796524048, -0.056985614872725444, 1761318636545945335, 
1.5579403638839722, 0.9446620941162109, -0.059622034767573114, 1761318636645873001, 
1.5876986980438232, 0.9429013729095459, -0.06191748161802707, 1761318636743356911, 
1.616350531578064, 0.9409210085868835, -0.0640298882849478, 1761318636835182763, 
1.6496258974075317, 0.9388972520828247, -0.06566824135170056, 1761318636945942274, 
1.680066704750061, 0.9370313286781311, -0.060563270608020706, 1761318637045878986, 
1.7100985050201416, 0.9353856444358826, -0.05533530012942639, 1761318637143077871, 
1.744046926498413, 0.933699369430542, -0.04781017448208016, 1761318637254138587, 
1.7723230123519897, 0.9326047897338867, -0.03888076951910894, 1761318637345976603, 
1.8024609088897705, 0.93161541223526, -0.027977725295125606, 1761318637445879690, 
1.8327929973602295, 0.9309495687484741, -0.018355233606171514, 1761318637544086958, 
