e, e_dot, e_int, stamp, 
1.1594317680363262, -0.006706925598451985, 0.2321546306312033, 1763139624128922784, 
1.1572735976876467, -0.013900826760716948, 0.23187661409598898, 1763139624267508953, 
1.1572735976876467, -0.0071939011622649636, 0.23159859756077464, 1763139624267508953, 
1.1556655798253126, -0.0053600595411137, 0.23134751834670705, 1763139624568537453, 
1.1602186260040477, 0.009816761054669923, 0.23154385356780044, 1763139624667605719, 
1.1602186260040477, 0.015176820595783624, 0.23174018878889385, 1763139624667605719, 
1.1564198413702025, -0.01266261544615066, 0.2317904728918865, 1763139624968658035, 
1.1596547256125969, -0.001879667971502741, 0.23175287953245646, 1763139625067468788, 
1.16058372710195, 0.013879619105824728, 0.23177721960564993, 1763139625208379026, 
1.1583766564096392, -0.004260230676525663, 0.23190767394161238, 1763139625368409707, 
1.1598496137782832, -0.0024470444122222843, 0.2319206664859915, 1763139625517355268, 
1.1592176450884717, 0.0028032955961084425, 0.23182959435175962, 1763139625659521627, 
1.1536831100350626, -0.020555012477401952, 0.2315166912601212, 1763139625768413052, 
1.1479952207654394, -0.03740808107677444, 0.23072639839259826, 1763139625917393385, 
1.1415027630313657, -0.04060115667898989, 0.22954540625545783, 1763139626059514293, 
1.1374932274488554, -0.03500664438861323, 0.22846608074971067, 1763139626168469312, 
1.1264679491631522, -0.05011604622737827, 0.2270309293095582, 1763139626317364774, 
1.1148489411993525, -0.07548095416500959, 0.2252540078540907, 1763139626459528697, 
1.1055818521872676, -0.06962032325294872, 0.2231265828366515, 1763139626617421902, 
1.0998901745978984, -0.0498625553381804, 0.22135473119896787, 1763139626718428421, 
1.090229521532239, -0.05117443551676167, 0.21971343655449366, 1763139626858582790, 
1.080738167383689, -0.06384002404736429, 0.2180571909009218, 1763139627018556663, 
1.0744519312830263, -0.0525919674973759, 0.21636130801326361, 1763139627118442355, 
1.0598858365622037, -0.06950776940495136, 0.21433839568192792, 1763139627258666005, 
1.051393988200772, -0.07685981027418132, 0.21238211706973345, 1763139627418442185, 
1.0404336710121806, -0.06484055183341016, 0.2101142330516771, 1763139627568370749, 
1.0292544014956089, -0.07379862235054342, 0.20807213738057073, 1763139627728489323, 
1.0174869541171958, -0.07648905631661614, 0.20581166844166568, 1763139627818449962, 
1.0048115699710203, -0.08147610508196197, 0.20343686170558833, 1763139627968382113, 
1.0048115699710203, -0.04225128048725176, 0.2018073396039491, 1763139627968382113, 
0.9905466603436723, -0.04754969875782648, 0.20001132001904753, 1763139628128438911, 
0.9747568736995016, -0.1001823209050623, 0.1980076736009463, 1763139628218427614, 
0.9629053820559883, -0.09213759429228012, 0.19521392773994417, 1763139628368376908, 
0.9629053820559883, -0.0395049721450443, 0.19337117585409852, 1763139628368376908, 
0.9518166842556309, -0.03696232600119124, 0.19184182989117382, 1763139628528453380, 
0.9387411457669698, -0.08054745429672845, 0.19023088080523926, 1763139628668448654, 
0.9294470823941581, -0.07456533953824285, 0.1880003274944506, 1763139628768641738, 
0.9294470823941581, -0.03098021124270563, 0.18650902070368575, 1763139628768641738, 
0.9169185088866546, -0.041761911691678234, 0.18505417824499804, 1763139628928919468, 
0.9085325883686296, -0.06971498008509491, 0.18365987864329614, 1763139629068514261, 
0.8961451336660092, -0.06924458406881791, 0.18143974872808624, 1763139629168386509, 
0.8961451336660092, -0.041291515675401236, 0.18005485704670987, 1763139629168386509, 
0.8834122031423024, -0.04244310174568944, 0.17838016469828807, 1763139629308961205, 
0.8719174572733576, -0.08075892130883888, 0.1767649862721113, 1763139629468445893, 
0.8576067555624635, -0.08601815859946312, 0.17419576106520823, 1763139629609506287, 
0.8576067555624635, -0.04770233903631368, 0.17247539789321895, 1763139629609506287, 
0.8465318486785989, -0.036916356279548625, 0.1707830239869017, 1763139629769663473, 
0.8389873652753281, -0.062064634290451094, 0.1695417313010927, 1763139629868472054, 
0.826406341554521, -0.06708502374692633, 0.16746170370056318, 1763139630009511294, 
0.826406341554521, -0.04193674573602387, 0.16612000322562467, 1763139630009511294, 
0.815603435723817, -0.036009686102346596, 0.16456107458885727, 1763139630169470077, 
0.8028592663449984, -0.07849025069840865, 0.16299126957488907, 1763139630268475645, 
0.8028592663449984, -0.04248056459606205, 0.16142146456092094, 1763139630268475645, 
0.7905102307564441, -0.041163451961847564, 0.15974858422976274, 1763139630409516004, 
0.7812813604949956, -0.07192635283334248, 0.15831005717309587, 1763139630569670862, 
0.7711116857856907, -0.06466181656917813, 0.15619355180247535, 1763139630718415159, 
0.7629535012390131, -0.061092864186608566, 0.15435643650131328, 1763139630809550780, 
0.7629535012390131, -0.02719394848892535, 0.1531345792175811, 1763139630809550780, 
0.7512042963350901, -0.039164016346409834, 0.1518074199208744, 1763139630969468519, 
0.7512042963350901, -0.039164016346409834, 0.15102413959394623, 1763139630969468519, 
0.7441856183632712, -0.023395593239396256, 0.1497729474022301, 1763139631118475504, 
0.7331062242665195, -0.06032690689523538, 0.14856640926432538, 1763139631278140378, 
0.7303772259529089, -0.04602797470120786, 0.1471779379055133, 1763139631369502387, 
0.7166526267190658, -0.054845325158178936, 0.14534240512923297, 1763139631518421103, 
0.7166526267190658, -0.0457486641128102, 0.14424549862606936, 1763139631518421103, 
0.7166526267190658, 0.0, 0.14333052534381316, 1763139631518421103, 
0.7078041486743324, -0.029494926815778106, 0.1427406268074976, 1763139631678740651, 
0.7001078171148996, -0.05514936534722089, 0.1416376395005532, 1763139631758571747, 
0.6859183587301334, -0.07295263314732996, 0.13958868830129104, 1763139631913426483, 
0.6730966466382993, -0.09003723492200096, 0.13727485483222215, 1763139632062843110, 
0.6730966466382993, -0.042739040306113786, 0.1354741101337821, 1763139632062843110, 
0.6670010618294896, -0.020318616029365577, 0.13421295700707253, 1763139632218486247, 
0.6634722207874951, -0.032081419502680474, 0.13357132861701893, 1763139632318429413, 
0.6634722207874951, -0.011762803473314895, 0.13292970022696532, 1763139632318429413, 
0.6540195881112304, -0.03150877558754909, 0.13206426864574805, 1763139632477998105, 
0.6454237346618675, -0.060161620418758645, 0.13086103623737289, 1763139632618572152, 
0.6368077609919286, -0.05737275706433934, 0.1290834055843351, 1763139632718434389, 
0.628818344791103, -0.05535129956921514, 0.12740332269632662, 1763139632858818643, 
