e, e_dot, e_int, stamp, 
-0.13602649660865707, 0.644406657995984, -0.049817262813475774, 1761314872142159013, 
-0.060104297350320746, 0.5649481597115388, -0.03002461458518931, 1761314872240177829, 
9.465420685872417e-05, 0.4749784160739225, -0.012453537795471854, 1761314872332739247, 
0.06418193297243979, 0.3996754752039832, 0.0002911821420158492, 1761314872449546416, 
0.10354322191324794, 0.3245076813733369, 0.011716706658078998, 1761314872542190802, 
0.14320386525667494, 0.27250868569381637, 0.020070362119750634, 1761314872643195392, 
0.1731815655519875, 0.24315865925455213, 0.026596638242492573, 1761314872732199067, 
0.19045557602750174, 0.16982485187506233, 0.03193940628347695, 1761314872832245247, 
0.2011782202311494, 0.09006477049025363, 0.0395340153453862, 1761314872942182814, 
0.2045385296278237, 0.0436055545808978, 0.04191094292736671, 1761314873043145390, 
0.2032491030335546, 0.006267368072255647, 0.0385693743796728, 1761314873132190386, 
0.19904800843794623, -0.018772398265051796, 0.03832405418354203, 1761314873232607173, 
0.18904988355837116, -0.04435605970757622, 0.041395743183004825, 1761314873342197760, 
0.18021663194941961, -0.05986797856895143, 0.039695922898407225, 1761314873442152704, 
0.1710195249116162, -0.06349331640499777, 0.03422309156747068, 1761314873532225388, 
0.1559111619952147, -0.07760282049394894, 0.03476793648150046, 1761314873647820378, 
0.14003031372796837, -0.09965568980090767, 0.03268326803300684, 1761314873742199677, 
0.1233340807050669, -0.11177449205587724, 0.027158221836413973, 1761314873842142857, 
0.10649367235144602, -0.11802716379910205, 0.02342276222344616, 1761314873932186845, 
0.09315438496676398, -0.10662639226649996, 0.020503863548435433, 1761314874032591750, 
0.07880448679229612, -0.08790953609117684, 0.019496490675872804, 1761314874142238695, 
0.0668977333994234, -0.08334787031503772, 0.01668501063329874, 1761314874242152762, 
0.05292304773538792, -0.09145953898574195, 0.012576429646898217, 1761314874332190806, 
0.037413668413806, -0.10332046910053394, 0.009971726818813613, 1761314874432411198, 
0.02450777196175169, -0.0907725026367708, 0.008039010386630435, 1761314874542188095, 
