x, y, theta, stamp, 
1.1961181163787842, 0.42613252997398376, 0.9399618152341578, 1761316360950643678, 
1.214008092880249, 0.4516119658946991, 0.9691170926228839, 1761316361051643758, 
1.2292498350143433, 0.4748750925064087, 0.9939346595545313, 1761316361140679876, 
1.2482783794403076, 0.505503237247467, 1.0239237320989043, 1761316361256685243, 
1.2630342245101929, 0.5308070182800293, 1.050013536209919, 1761316361350658355, 
1.2780063152313232, 0.5581648945808411, 1.0746266271461637, 1761316361450648202, 
1.290513277053833, 0.5824142098426819, 1.0943832921656764, 1761316361540127697, 
1.3064669370651245, 0.6146369576454163, 1.122080848087322, 1761316361655657745, 
1.3187259435653687, 0.6411628723144531, 1.1449901920429797, 1761316361750731199, 
1.3311431407928467, 0.66960608959198, 1.1717965140975213, 1761316361850645501, 
1.3438193798065186, 0.7015025019645691, 1.1984514461920492, 1761316361960121545, 
1.3547672033309937, 0.7307108640670776, 1.221478731949269, 1761316362061689740, 
1.3640192747116089, 0.756986677646637, 1.2388106488659483, 1761316362150649558, 
1.3736884593963623, 0.7862399816513062, 1.2598681377041214, 1761316362250749642, 
1.3836109638214111, 0.8189955353736877, 1.2832338626845432, 1761316362360287853, 
1.391930341720581, 0.8490532636642456, 1.303506682833703, 1761316362460660119, 
1.3988258838653564, 0.8758951425552368, 1.323039568166473, 1761316362550649541, 
1.4053009748458862, 0.9039889574050903, 1.3447458509816748, 1761316362645676747, 
1.4116711616516113, 0.9349094033241272, 1.3653365944326052, 1761316362745761707, 
1.4178332090377808, 0.9679757952690125, 1.3854114683982348, 1761316362856694968, 
1.4228219985961914, 0.9982437491416931, 1.4052157274000205, 1761316362954668961, 
1.4270762205123901, 1.026374101638794, 1.4220729001729047, 1761316363046657293, 
1.4310638904571533, 1.0570074319839478, 1.4392221809407124, 1761316363145023688, 
1.4350805282592773, 1.0924206972122192, 1.4596932532336937, 1761316363260674254, 
1.4377740621566772, 1.1200392246246338, 1.4741170610816112, 1761316363350208104, 
1.4400274753570557, 1.151092767715454, 1.4915697426877286, 1761316363450007009, 
1.441917896270752, 1.1786243915557861, 1.50557674499341, 1761316363540690226, 
1.443743348121643, 1.2158185243606567, 1.5229494191777753, 1761316363660101184, 
1.4446752071380615, 1.2438493967056274, 1.5334978905009509, 1761316363750074515, 
1.4455331563949585, 1.2749316692352295, 1.5460666979044164, 1761316363850865243, 
1.4460222721099854, 1.3028391599655151, 1.5589700083840283, 1761316363940761481, 
1.4460713863372803, 1.3398046493530273, 1.5735399980394038, 1761316364060752039, 
1.4456136226654053, 1.3678518533706665, 1.5847059932617236, 1761316364150682858, 
1.4448015689849854, 1.3984806537628174, 1.5974294309660688, 1761316364249994782, 
1.4437438249588013, 1.4321502447128296, 1.6067320557693403, 1761316364360131438, 
1.442317247390747, 1.462329387664795, 1.6168913091252977, 1761316364460696498, 
1.4409887790679932, 1.4887595176696777, 1.6260785257754264, 1761316364550680469, 
1.4392403364181519, 1.516135334968567, 1.6337930509047598, 1761316364650680721, 
1.4374090433120728, 1.540145993232727, 1.6404911942857079, 1761316364740105216, 
1.4349979162216187, 1.570304274559021, 1.6487853695374173, 1761316364860681618, 
1.4329661130905151, 1.5925805568695068, 1.6559420324102005, 1761316364951680761, 
1.4307997226715088, 1.6168584823608398, 1.6632416498125082, 1761316365050706418, 
1.428800106048584, 1.637371301651001, 1.6673355806276617, 1761316365140503361, 
1.426229476928711, 1.663232684135437, 1.6714960962150966, 1761316365260712351, 
1.4243398904800415, 1.682929515838623, 1.6750966187826466, 1761316365350712402, 
